from_tconst,from_title,from_year,from_runtimeMinutes,from_averageRating,from_numVotes,from_budget,from_revenue
tt0407887,The Departed,2006.0,151,8.5,1476982,90000000,291465000
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007.0,116,7.3,396319,50000000,152000000
tt0408306,Munich,2005.0,164,7.5,246311,70000000,130982129
tt0408524,Bad News Bears,2005.0,113,5.8,23349,30000000,34252847
tt0408790,Flightplan,2005.0,98,6.3,175628,55000000,223387299
tt0408839,The Heartbreak Kid,2007.0,116,5.8,97983,60000000,128453183
tt0409182,Poseidon,2006.0,98,5.7,112666,160000000,181700000
tt0409345,Surveillance,2008.0,97,6.3,18765,3500000,1138322
tt0409459,Watchmen,2009.0,162,7.6,595861,130000000,185258983
tt0409847,Cowboys & Aliens,2011.0,119,6.0,236758,163000000,174822325
tt0410454,The Work and the Glory,2004.0,110,6.5,1234,7500000,3347647
tt0410764,Tideland,2005.0,120,6.3,35292,12000000,566611
tt0411061,88 Minutes,2007.0,108,5.9,79259,30000000,32593385
tt0411477,Hellboy II: The Golden Army,2008.0,120,7.0,292417,85000000,160388063
tt0411951,Tekken,2010.0,92,4.8,28990,30000000,967000
tt0412019,Broken Flowers,2005.0,106,7.1,108439,10000000,46720491
tt0412080,The World's Fastest Indian,2005.0,127,7.8,61297,25000000,18300000
tt0412536,Brideshead Revisited,2008.0,133,6.6,13922,20000000,13204291
tt0413267,Shrek the Third,2007.0,93,6.1,345126,160000000,813367380
tt0413300,Spider-Man 3,2007.0,139,6.3,663695,258000000,894983373
tt0414055,Elizabeth: The Golden Age,2007.0,114,6.8,76625,55000000,74237563
tt0414387,Pride & Prejudice,2005.0,129,7.8,347581,28000000,121600000
tt0414853,Barnyard,2006.0,90,5.6,36127,51000000,116755080
tt0414982,Final Destination 3,2006.0,93,5.8,161121,25000000,118890272
tt0414993,The Fountain,2006.0,97,7.2,252573,35000000,15304890
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,2006.0,108,6.6,206298,72500000,163000000
tt0416315,Wolf Creek,2005.0,99,6.2,81292,1000000,30894796
tt0416320,Match Point,2005.0,124,7.6,232970,15000000,85306374
tt0416449,300,2006.0,117,7.6,886757,65000000,456082343
tt0416496,Bandidas,2006.0,93,5.7,38066,35000000,18381890
tt0416508,Becoming Jane,2007.0,120,7.0,66548,16500000,37311672
tt0417001,Must Love Dogs,2005.0,98,5.9,33600,30000000,58405313
tt0417217,Two for the Money,2005.0,122,6.2,50792,35000000,30526509
tt0417741,Harry Potter and the Half-Blood Prince,2009.0,153,7.6,623367,250000000,933959197
tt0418279,Transformers,2007.0,144,7.1,693874,150000000,709709780
tt0418689,Flags of Our Fathers,2006.0,135,7.1,131620,90000000,65900249
tt0418819,Land of the Dead,2005.0,93,6.2,102819,15000000,47074133
tt0419294,The Three Burials of Melquiades Estrada,2005.0,121,7.3,42461,15000000,12036149
tt0419706,Doom,2005.0,105,5.2,121037,60000000,58100000
tt0419749,Find Me Guilty,2006.0,125,7.0,37088,13000000,2636637
tt0419887,The Kite Runner,2007.0,128,7.6,83675,20000000,73276047
tt0419946,The Marine,2006.0,92,4.8,36557,20000000,22165608
tt0420238,The Tale of Despereaux,2008.0,93,6.1,40661,60000000,87000000
tt0420294,The Texas Chainsaw Massacre: The Beginning,2006.0,91,5.8,79232,16000000,50517763
tt0420609,Infamous,2006.0,110,7.0,18500,13000000,2689799
tt0421054,Domino,2005.0,127,5.9,70357,50000000,22900000
tt0421082,Control,2007.0,122,7.6,70029,5000000,8200000
tt0421206,Gridiron Gang,2006.0,125,7.1,82253,30000000,41500000
tt0421238,The Proposition,2005.0,104,7.3,56236,2000000,5048693
tt0421239,Red Eye,2005.0,85,6.5,153828,26000000,57891803
tt0421715,The Curious Case of Benjamin Button,2008.0,166,7.8,717959,150000000,335800000
tt0421729,Big Momma's House 2,2006.0,99,4.8,47717,40000000,141522961
tt0421994,Imagine Me & You,2005.0,90,6.8,37543,1000000,2500000
tt0422093,Diary of a Mad Black Woman,2005.0,116,5.7,16401,5500000,50652203
tt0422720,Marie Antoinette,2006.0,123,6.5,126601,40000000,60917189
tt0423294,Surf's Up,2007.0,85,6.7,95769,85000000,149000000
tt0423977,Charlie Bartlett,2007.0,97,6.9,67409,12000000,5254986
tt0424095,Flushed Away,2006.0,85,6.6,143637,149000000,178120010
tt0424136,Hard Candy,2005.0,104,7.0,171517,950000,7000000
tt0424345,Clerks II,2006.0,97,7.3,142479,5000000,26888376
tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,2005.0,93,3.8,44234,50000000,72000000
tt0424908,Copying Beethoven,2006.0,104,6.7,14265,11000000,6191746
tt0425061,Get Smart,2008.0,110,6.5,232649,80000000,230685453
tt0425112,Hot Fuzz,2007.0,121,7.8,549600,12000000,80600000
tt0425123,Just Like Heaven,2005.0,95,6.7,120369,58000000,102900000
tt0425430,The Messengers,2007.0,90,5.3,41767,16000000,55060212
tt0425601,Trailer Park Boys: The Movie,2006.0,95,7.1,13836,5000000,3833507
tt0426459,Feast,2005.0,95,6.2,34905,3200000,658573
tt0426592,Superhero Movie,2008.0,75,4.7,79151,35000000,71571300
tt0426883,Alpha Dog,2006.0,122,6.9,109663,9500000,32400000
tt0427229,Failure to Launch,2006.0,97,5.7,91028,50000000,130224158
tt0427309,The Great Debaters,2007.0,126,7.5,64804,15000000,30226144
tt0427327,Hairspray,2007.0,117,6.7,141899,75000000,90450008
tt0427392,The Invasion,2007.0,99,5.9,85200,80000000,40170558
tt0427944,Thank You for Smoking,2005.0,92,7.5,232026,6500000,24793509
tt0429493,The A-Team,2010.0,117,6.7,272419,110000000,177238796
tt0429573,An American Haunting,2005.0,83,5.0,27382,14000000,29612137
tt0429589,The Ant Bully,2006.0,88,5.8,42909,50000000,55200000
tt0429591,Aquamarine,2006.0,110,5.4,46560,12000000,23006849
tt0430105,Four Brothers,2005.0,109,6.8,163402,45000000,92374674
tt0430304,Little Man,2006.0,98,4.5,62417,64000000,101600000
tt0430308,Get Rich or Die Tryin',2005.0,117,5.5,51839,40000000,46442528
tt0430357,Miami Vice,2006.0,132,6.1,126890,135000000,163800000
tt0430431,One Night with the King,2006.0,123,6.0,8006,20000000,13728450
tt0430779,Everyone's Hero,2006.0,87,5.7,10010,35000000,16627188
tt0430912,Basic Instinct 2,2006.0,114,4.4,42562,70000000,38629478
tt0430922,Role Models,2008.0,99,6.8,245100,28000000,92380927
tt0431021,The Possession,2012.0,92,5.9,64524,14000000,85400000
tt0431308,P.S. I Love You,2007.0,126,7.0,221853,30000000,156835339
tt0432021,Resident Evil: Extinction,2007.0,94,6.2,209962,45000000,147717833
tt0432283,Fantastic Mr. Fox,2009.0,87,7.9,283587,40000000,46471023
tt0432291,The Fog,2005.0,100,3.7,40161,18000000,46201432
tt0432348,Saw II,2005.0,93,6.6,286302,4000000,152925093
tt0433035,Real Steel,2011.0,127,7.1,368610,110000000,299300000
tt0433362,Daybreakers,2009.0,98,6.4,137608,20000000,51417188
tt0433383,"Good Night, and Good Luck.",2005.0,93,7.4,102678,7000000,54600000
tt0433386,The Grudge 2,2006.0,102,5.1,52392,20000000,39143839
tt0433442,The Return,2005.0,85,4.7,12498,15000000,11992014
tt0434139,The Last Kiss,2006.0,104,6.4,42496,20000000,15851622
tt0434409,V for Vendetta,2005.0,132,8.1,1209519,54000000,132511035
tt0435625,The Descent,2005.0,99,7.2,258461,3500000,57130027
tt0435651,The Giver,2014.0,97,6.4,128037,25000000,66980456
tt0435705,Next,2007.0,96,6.2,170006,70000000,76066841
tt0435761,Toy Story 3,2010.0,103,8.3,925130,200000000,1067316101
tt0436697,The Queen,2006.0,103,7.3,117475,15000000,123384128
tt0437086,Alita: Battle Angel,2019.0,122,7.3,309543,170000000,405000000
tt0437179,See No Evil,2006.0,84,5.1,29782,8000000,18700000
tt0437863,The Benchwarmers,2006.0,85,5.5,56337,33000000,65000000
tt0437954,Virgin Territory,2007.0,97,4.7,9354,38000000,5410749
tt0438097,Ice Age: The Meltdown,2006.0,91,6.8,306200,80000000,660998756
tt0438488,Terminator Salvation,2009.0,115,6.5,384667,200000000,371353001
tt0439572,The Flash,2023.0,144,6.6,229920,220000000,271333313
tt0439815,Slither,2006.0,95,6.5,91546,15000000,12800000
tt0440963,The Bourne Ultimatum,2007.0,115,8.0,669458,70000000,442824138
tt0441773,Kung Fu Panda,2008.0,92,7.6,546737,130000000,632091832
tt0441774,Lonely Hearts,2006.0,108,6.4,22718,18000000,2520000
tt0441796,Stay Alive,2006.0,85,5.0,34794,9000000,27105095
tt0442933,Beowulf,2007.0,115,6.3,176962,70000000,195735876
tt0443272,Lincoln,2012.0,150,7.3,277771,65000000,275300000
tt0443274,Vantage Point,2008.0,90,6.6,155698,40000000,152039882
tt0443295,"Yours, Mine & Ours",2005.0,88,5.5,31134,45000000,72028752
tt0443453,Borat,2006.0,84,7.4,457982,18000000,262552893
tt0443489,Dreamgirls,2006.0,130,6.6,78723,70000000,154937680
tt0443536,Hoodwinked!,2005.0,80,6.5,68584,8000000,110000000
tt0443543,The Illusionist,2006.0,110,7.5,396159,16500000,87892388
tt0443632,The Sentinel,2006.0,108,6.1,55452,60000000,78810595
tt0443649,"10,000 BC",2008.0,109,5.1,137309,105000000,269784201
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007.0,160,7.5,197393,30000000,14711793
tt0443706,Zodiac,2007.0,157,7.7,630501,65000000,84785914
tt0444653,Keeping Mum,2005.0,99,6.8,36760,169000,18564702
tt0445922,Across the Universe,2007.0,133,7.3,115843,45000000,29625761
tt0445934,Blades of Glory,2007.0,93,6.3,181086,53000000,118200000
tt0445935,Bordertown,2007.0,112,6.0,11660,21000000,8329799
tt0445990,Invincible,2006.0,105,7.0,77236,30000000,57800000
tt0446029,Scott Pilgrim vs. the World,2010.0,112,7.5,479501,85000000,51691156
tt0446755,The Painted Veil,2006.0,125,7.4,97791,19400000,26910847
tt0448011,Knowing,2009.0,121,6.2,254707,50000000,155446362
tt0448075,The Night Listener,2006.0,91,5.9,16251,4000000,10639686
tt0448115,Shazam!,2019.0,132,7.0,398022,80000000,367799011
tt0448134,Sunshine,2007.0,107,7.2,275084,50000000,34800000
tt0448157,Hancock,2008.0,92,6.4,525346,150000000,629400000
tt0448694,Puss in Boots,2011.0,90,6.6,200257,130000000,554987477
tt0449010,Eragon,2006.0,104,5.1,132318,100000000,250425512
tt0449059,Little Miss Sunshine,2006.0,101,7.8,534359,8000000,100523181
tt0449088,Pirates of the Caribbean: At World's End,2007.0,169,7.1,715221,300000000,961691209
tt0449089,RV,2006.0,99,5.6,64986,50000000,87528173
tt0449467,Babel,2006.0,143,7.5,323061,25000000,135300000
tt0450259,Blood Diamond,2006.0,143,8.0,604179,100000000,171700000
tt0450278,Hostel,2005.0,94,5.9,197237,4800000,81979826
tt0450314,Punisher: War Zone,2008.0,103,5.9,68742,20500000,10089373
tt0450345,The Wicker Man,2006.0,102,3.8,73101,40000000,38805380
tt0450385,1408,2007.0,104,6.8,303079,25000000,133000000
tt0451079,Horton Hears a Who!,2008.0,86,6.8,154013,85000000,298572799
tt0451279,Wonder Woman,2017.0,141,7.3,716119,149000000,823970682
tt0452594,The Break-Up,2006.0,106,5.8,141710,52000000,205700000
tt0452598,Cheaper by the Dozen 2,2005.0,94,5.5,64481,60000000,129181830
tt0452623,Gone Baby Gone,2007.0,114,7.6,300949,19000000,34600000
tt0452625,Good Luck Chuck,2007.0,96,5.6,96579,25000000,59768495
tt0452637,Lady in the Water,2006.0,110,5.5,106125,70000000,72785169
tt0452681,The Santa Clause 3: The Escape Clause,2006.0,92,4.8,44570,12000000,84500122
tt0452694,The Time Traveler's Wife,2009.0,107,7.1,161576,39000000,101344412
tt0452702,Vacancy,2007.0,85,6.2,110493,19000000,35300645
tt0453451,Mr. Bean's Holiday,2007.0,90,6.4,137693,25000000,232225908
tt0453467,Deja Vu,2006.0,126,7.1,335888,75000000,180557550
tt0453556,TMNT,2007.0,87,6.2,70617,34000000,95608995
tt0453562,42,2013.0,128,7.5,105382,40000000,95020213
tt0454082,Black Christmas,2006.0,95,4.7,31971,9000000,21510851
tt0454841,The Hills Have Eyes,2006.0,107,6.4,189320,15000000,69623713
tt0454848,Inside Man,2006.0,129,7.6,410438,45000000,186003591
tt0454876,Life of Pi,2012.0,127,7.9,682460,120000000,609016565
tt0454919,Pulse,2006.0,90,4.7,31536,38000000,29907685
tt0454921,The Pursuit of Happyness,2006.0,117,8.0,587032,55000000,307077295
tt0454945,She's the Man,2006.0,105,6.4,182908,20000000,33900000
tt0454970,Turistas,2006.0,93,5.4,41528,10000000,14652825
tt0454987,Let's Go to Prison,2006.0,84,5.9,26862,4000000,4630045
tt0455538,How to Lose Friends & Alienate People,2008.0,110,6.4,71396,27000000,17286299
tt0455590,The Last King of Scotland,2006.0,123,7.6,200367,6000000,48600000
tt0455782,The Hunting Party,2007.0,101,6.8,26328,15000000,7600000
tt0455824,Australia,2008.0,165,6.6,131795,130000000,211787511
tt0455857,When a Stranger Calls,2006.0,87,5.1,49787,15000000,67062123
tt0455944,The Equalizer,2014.0,132,7.3,441796,55000000,192330738
tt0455957,Goya's Ghosts,2006.0,113,6.9,32411,50000000,9448082
tt0455960,The Hitcher,2007.0,84,5.6,46579,10000000,25400000
tt0456554,Grandma's Boy,2006.0,94,6.9,90515,5000000,6538177
tt0457400,Land of the Lost,2009.0,102,5.3,77134,100000000,68688831
tt0457433,Perfect Stranger,2007.0,109,5.7,52748,60795000,73090611
tt0457495,Stormbreaker,2006.0,93,5.1,26032,40000000,23900000
tt0457510,Nacho Libre,2006.0,92,5.9,96979,35000000,99300000
tt0457939,The Holiday,2006.0,136,7.0,346714,85000000,194168700
tt0458339,Captain America: The First Avenger,2011.0,124,6.9,926524,140000000,370569774
tt0458352,The Devil Wears Prada,2006.0,109,6.9,495476,35000000,326706115
tt0458525,X-Men Origins: Wolverine,2009.0,107,6.5,552154,150000000,373062864
tt0460829,Inland Empire,2006.0,180,6.8,65646,15000000,4304157
tt0461770,Enchanted,2007.0,107,7.1,222928,85000000,340487652
tt0462200,Black Snake Moan,2006.0,116,6.9,67557,15000000,10900000
tt0462229,Code Name: The Cleaner,2007.0,84,4.6,12358,20000000,10337477
tt0462244,Daddy Day Camp,2007.0,93,3.2,18312,6000000,18197398
tt0462322,Grindhouse,2007.0,191,7.5,193600,67000000,25422088
tt0462338,The Hoax,2006.0,116,6.7,17408,25000000,11772461
tt0462396,The Last Legion,2007.0,101,5.4,37643,67000000,25303038
tt0462465,Outlander,2008.0,115,6.2,79965,50000000,7033683
tt0462499,Rambo,2008.0,92,7.0,250197,50000000,113200000
tt0462504,Rescue Dawn,2006.0,125,7.3,113290,10000000,7177143
tt0462538,The Simpsons Movie,2007.0,87,7.3,356514,75000000,527068851
tt0463034,"You, Me and Dupree",2006.0,110,5.6,85371,54000000,130628903
tt0463854,28 Weeks Later,2007.0,100,6.9,307541,15000000,65048725
tt0463985,The Fast and the Furious: Tokyo Drift,2006.0,104,6.1,312984,85000000,158964610
tt0463998,Freedom Writers,2007.0,123,7.6,88341,21000000,43095175
tt0465142,American Dreamz,2006.0,107,5.5,25431,17000000,16700000
tt0465234,National Treasure: Book of Secrets,2007.0,124,6.5,260442,130000000,459200000
tt0465494,Hitman,2007.0,94,6.2,182571,24000000,99965753
tt0465502,Igor,2008.0,87,5.9,24653,25000000,30700000
tt0465538,Michael Clayton,2007.0,119,7.2,177859,25000000,92991835
tt0465551,Notes on a Scandal,2006.0,92,7.4,86931,15000000,49814392
tt0465580,Push,2009.0,111,6.1,117312,38000000,49678401
tt0465602,Shoot 'Em Up,2007.0,86,6.6,156939,39000000,26800000
tt0466342,Date Movie,2006.0,83,2.8,63133,20000000,85749034
tt0466839,I Could Never Be Your Woman,2007.0,97,6.0,20019,24000000,9576495
tt0466856,ATL,2006.0,105,6.2,12558,20000000,21170563
tt0466909,The Omen,2006.0,110,5.5,64889,25000000,119975084
tt0467110,Underdog,2007.0,84,4.8,23254,25000000,65270477
tt0467200,The Other Boleyn Girl,2008.0,115,6.7,122734,35000000,78269970
tt0467406,Juno,2007.0,96,7.4,560762,7500000,232372681
tt0468569,The Dark Knight,2008.0,152,9.0,2995601,185000000,1004558444
tt0469021,Alan Partridge,2013.0,90,6.9,33440,4000000,9800000
tt0469263,The Astronaut Farmer,2006.0,104,6.3,23541,13000000,11130889
tt0469494,There Will Be Blood,2007.0,158,8.2,665868,25000000,77208711
tt0469641,World Trade Center,2006.0,129,6.0,89365,65000000,163200000
tt0469903,The Express,2008.0,130,7.2,23199,40000000,9793496
tt0470705,Bug,2006.0,102,6.1,39116,4000000,8095658
tt0470752,Ex Machina,2014.0,108,7.7,613959,15000000,36869414
tt0470765,For Your Consideration,2006.0,86,6.3,16510,12000000,5542025
tt0471042,Tower Heist,2011.0,104,6.2,153887,75000000,152930623
tt0472033,9,2009.0,79,7.0,152182,30000000,48428063
tt0472043,Apocalypto,2006.0,139,7.8,342967,40000000,120654337
tt0472062,Charlie Wilson's War,2007.0,102,7.0,127523,75000000,119483446
tt0472071,Death Defying Acts,2007.0,97,5.8,10676,20000000,8380329
tt0472160,Penelope,2006.0,104,6.7,67787,15000000,21156270
tt0473075,Prince of Persia: The Sands of Time,2010.0,116,6.5,310540,200000000,336365676
tt0473360,Goal II: Living the Dream,2007.0,115,5.8,34660,10000000,7864905
tt0473705,State of Play,2009.0,127,7.1,163541,60000000,87800000
tt0475276,United 93,2006.0,111,7.6,113004,15000000,76300000
tt0475290,"Hail, Caesar!",2016.0,106,6.3,146191,22000000,63647656
tt0475355,Pride,2007.0,104,6.3,7046,20000000,7094650
tt0475394,Smokin' Aces,2006.0,108,6.6,154697,17000000,57103895
tt0475998,The Pirates Who Don't Do Anything,2008.0,85,5.6,3189,15000000,13247725
tt0476964,The Brave One,2007.0,122,6.7,64543,70000000,69766619
tt0477080,Unstoppable,2010.0,98,6.8,212861,100000000,167805466
tt0477302,Extremely Loud & Incredibly Close,2011.0,129,6.9,106411,40000000,55200000
tt0477347,Night at the Museum,2006.0,108,6.5,391086,110000000,574480841
tt0477348,No Country for Old Men,2007.0,122,8.2,1112407,25000000,171627166
tt0478087,21,2008.0,123,6.8,272753,35000000,159808370
tt0478134,In the Valley of Elah,2007.0,121,7.2,76227,23000000,29541790
tt0478304,The Tree of Life,2011.0,139,6.8,187449,32000000,54700000
tt0478311,Knocked Up,2007.0,129,6.9,391278,30000000,219900000
tt0478970,Ant-Man,2015.0,117,7.2,746008,130000000,519311965
tt0479143,Rocky Balboa,2006.0,102,7.1,236528,24000000,155929020
tt0479537,Seraphim Falls,2006.0,115,6.6,35586,18000000,1220058
tt0479884,Crank,2006.0,88,6.9,269966,12000000,42900000
tt0479952,Madagascar: Escape 2 Africa,2008.0,89,6.6,257883,150000000,603900354
tt0479968,One Missed Call,2008.0,87,4.0,34638,20000000,45847751
tt0479997,Season of the Witch,2011.0,95,5.4,100242,40000000,91627228
tt0480242,Dan in Real Life,2007.0,98,6.8,108823,25000000,68474305
tt0480249,I Am Legend,2007.0,101,7.2,844460,150000000,585410052
tt0480255,The Losers,2010.0,97,6.2,109011,25000000,23580000
tt0480687,Hall Pass,2011.0,105,5.9,133306,36000000,83200000
tt0481141,No Reservations,2007.0,104,6.3,81045,28000000,92601050
tt0481369,The Number 23,2007.0,98,6.4,216747,30000000,77677553
tt0481499,The Croods,2013.0,98,7.1,240452,135000000,587204668
tt0481536,Harold & Kumar Escape from Guantanamo Bay,2008.0,114,6.5,143872,12000000,43493123
tt0482527,It's a Boy Girl Thing,2006.0,95,6.2,43597,15500000,7385434
tt0482546,Miss Potter,2006.0,88,7.0,32906,30000000,35078241
tt0482571,The Prestige,2006.0,130,8.5,1503146,40000000,109676311
tt0482572,Pride and Glory,2008.0,130,6.6,64522,30000000,31200557
tt0482603,Space Chimps,2008.0,81,4.5,12908,37000000,64762724
tt0483726,Man of the Year,2006.0,115,6.2,36021,20000000,42500000
tt0483756,Nobel Son,2007.0,110,6.1,6233,4000000,550782
tt0485947,Mr. Nobody,2009.0,141,7.7,251118,47000000,2331721
tt0485985,Red Tails,2012.0,125,5.9,37831,58000000,50365377
tt0486551,Beerfest,2006.0,110,6.2,72447,17500000,19179969
tt0486576,Fantastic Four: Rise of the Silver Surfer,2007.0,92,5.6,284911,130000000,301913131
tt0486578,First Sunday,2008.0,96,4.6,12008,20000000,38800000
tt0486583,Fred Claus,2007.0,116,5.7,49419,100000000,97800000
tt0486655,Stardust,2007.0,127,7.6,291164,70000000,137500000
tt0486674,What Just Happened,2008.0,104,5.6,28884,25000000,6673422
tt0486822,Disturbia,2007.0,105,6.8,264114,20000000,117760134
tt0486946,Wild Hogs,2007.0,100,5.9,125442,60000000,253625427
tt0488120,Fracture,2007.0,113,7.2,226184,10000000,91354215
tt0488658,Unaccompanied Minors,2006.0,90,5.4,12751,26000000,21949234
tt0489049,Fanboys,2009.0,90,6.5,62032,3900000,948753
tt0489099,Jumper,2008.0,88,6.1,330313,85000000,222231186
tt0489244,Night of the Living Dead 3D,2006.0,80,3.1,3975,3000000,1657729
tt0489270,Saw III,2006.0,108,6.2,220005,10000000,164874275
tt0489282,Strange Wilderness,2008.0,87,5.2,23128,20000000,7000000
tt0490076,All the Boys Love Mandy Lane,2006.0,90,5.5,35428,750000,1757270
tt0490086,A Prueba De Hombres,2007.0,105,6.2,49230,7500000,8742330
tt0490181,Mutant Chronicles,2008.0,111,5.2,27424,8000000,2131057
tt0490204,Reign Over Me,2007.0,124,7.4,100881,20000000,22222308
tt0490215,Silence,2016.0,161,7.2,126963,46000000,23834809
tt0491152,Something Borrowed,2011.0,112,5.8,66327,35000000,65090821
tt0491175,Suburbicon,2017.0,105,5.8,48433,25000000,12751667
tt0491203,Tulip Fever,2017.0,105,6.2,23634,25000000,9204549
tt0492044,The Haunting in Connecticut,2009.0,92,5.8,66580,10000000,77578320
tt0492389,Furry Vengeance,2010.0,92,3.9,18699,35000000,36236710
tt0492956,The Game Plan,2007.0,110,6.4,102215,22000000,147880543
